home_games,home_win_rate,home_draw_rate,home_loss_rate,home_points_per_game,home_goals_for_per_game,home_goals_against_per_game,home_goal_diff_per_game,home_home_goals_for_per_game,home_home_goals_against_per_game,home_away_goals_for_per_game,home_away_goals_against_per_game,home_recent_points_per_game,home_recent_goals_for,home_recent_goals_against,home_elo,away_games,away_win_rate,away_draw_rate,away_loss_rate,away_points_per_game,away_goals_for_per_game,away_goals_against_per_game,away_goal_diff_per_game,away_home_goals_for_per_game,away_home_goals_against_per_game,away_away_goals_for_per_game,away_away_goals_against_per_game,away_recent_points_per_game,away_recent_goals_for,away_recent_goals_against,away_elo,games_diff,points_per_game_diff,goal_diff_per_game_diff,recent_points_per_game_diff,elo_diff,h2h_games,h2h_home_win_rate,h2h_draw_rate,h2h_goal_diff_per_game,is_world_cup,is_knockout,is_neutral_site,competition,stage,match_id,match_datetime_utc,match_date,home_team,away_team,FTHG,FTAG,FTR,home_shots,away_shots,home_sot,away_sot,source
16.0,0.25,0.3125,0.4375,1.0625,1.0,1.4375,-0.4375,1.2,1.2,0.9090909090909091,1.5454545454545454,1.2,1.0,1.3,1465.973,11.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,1.0909090909090908,1.1818181818181819,1.4545454545454546,-0.2727272727272727,1.0,2.0,1.2857142857142858,1.1428571428571428,0.9,1.2,1.6,1468.849,5.0,-0.02840909090909083,-0.1647727272727273,0.29999999999999993,-2.8759999999999764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467902,2017-01-15T19:00:00+00:00,2017-01-15,Tunisia,Senegal,0,2,A,18.0,8.0,4.0,2.0,espn
24.0,0.5833333333333334,0.16666666666666666,0.25,1.9166666666666667,1.625,0.9583333333333334,0.6666666666666666,1.8461538461538463,0.6923076923076923,1.3636363636363635,1.2727272727272727,1.7,1.4,1.1,1587.482,7.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.7142857142857143,1.4285714285714286,-0.7142857142857143,0.3333333333333333,1.6666666666666667,1.0,1.25,0.4,0.7142857142857143,1.4285714285714286,1438.775,17.0,1.3452380952380953,1.380952380952381,1.2999999999999998,148.70699999999988,1.0,1.0,0.0,1.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467901,2017-01-16T16:00:00+00:00,2017-01-16,Ivory Coast,Togo,0,0,D,10.0,8.0,2.0,1.0,espn
9.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,1.3333333333333333,1.1111111111111112,1.1111111111111112,0.0,0.75,1.25,1.4,1.0,1.2,1.1111111111111112,1.1111111111111112,1518.444,6.0,0.16666666666666666,0.5,0.3333333333333333,1.0,1.1666666666666667,1.3333333333333333,-0.16666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6,1.1666666666666667,1.3333333333333333,1486.587,3.0,0.33333333333333326,0.16666666666666666,0.6,31.85699999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467900,2017-01-16T19:00:00+00:00,2017-01-16,Congo DR,Morocco,1,0,H,4.0,15.0,2.0,2.0,espn
29.0,0.4827586206896552,0.13793103448275862,0.3793103448275862,1.5862068965517242,1.2758620689655173,0.9655172413793104,0.3103448275862069,1.4375,0.8125,1.0769230769230769,1.1538461538461537,1.3,1.4,1.1,1540.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,29.0,1.5862068965517242,0.3103448275862069,1.3,40.07600000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467899,2017-01-17T16:00:00+00:00,2017-01-17,Ghana,Uganda,1,0,H,10.0,12.0,5.0,4.0,espn
15.0,0.3333333333333333,0.4,0.26666666666666666,1.4,1.0666666666666667,1.0666666666666667,0.0,1.1666666666666667,1.1666666666666667,1.0,1.0,1.4,1.2,1.1,1511.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,15.0,1.4,0.0,1.4,11.236000000000104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467898,2017-01-17T19:00:00+00:00,2017-01-17,Mali,Egypt,0,0,D,13.0,7.0,2.0,3.0,espn
8.0,0.5,0.25,0.25,1.75,1.25,0.875,0.375,1.1428571428571428,1.0,2.0,0.0,1.4,1.25,0.875,1518.571,13.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.8461538461538461,0.8461538461538461,1.0769230769230769,-0.23076923076923078,1.1428571428571428,0.8571428571428571,0.5,1.3333333333333333,1.1,0.9,0.8,1456.014,-5.0,0.9038461538461539,0.6057692307692308,0.2999999999999998,62.557000000000016,1.0,1.0,0.0,2.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467897,2017-01-18T16:00:00+00:00,2017-01-18,Gabon,Burkina Faso,1,1,D,13.0,9.0,5.0,4.0,espn
13.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.5384615384615384,0.6153846153846154,1.6153846153846154,-1.0,0.625,2.0,0.6,1.0,0.3,0.6,1.8,1408.753,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,1.0,1500.824,12.0,-0.46153846153846156,-1.0,0.19999999999999998,-92.07100000000014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467896,2017-01-18T19:00:00+00:00,2017-01-18,Cameroon,Guinea-Bissau,2,1,H,18.0,7.0,6.0,4.0,espn
15.0,0.2,0.26666666666666666,0.5333333333333333,0.8666666666666667,1.1333333333333333,1.4,-0.26666666666666666,1.3333333333333333,1.5,1.0,1.3333333333333333,1.2,1.7,1.6,1456.756,17.0,0.23529411764705882,0.29411764705882354,0.47058823529411764,1.0,0.9411764705882353,1.4705882352941178,-0.5294117647058824,1.0,1.3333333333333333,0.9090909090909091,1.5454545454545454,0.9,0.8,1.4,1449.74,-2.0,-0.1333333333333333,0.2627450980392157,0.29999999999999993,7.016000000000076,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467895,2017-01-19T16:00:00+00:00,2017-01-19,Algeria,Tunisia,1,2,A,6.0,12.0,5.0,4.0,espn
12.0,0.3333333333333333,0.25,0.4166666666666667,1.25,1.25,1.3333333333333333,-0.08333333333333333,1.0,2.0,1.375,1.0,1.1,1.3,1.5,1485.082,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,2.0,2.0,1498.089,11.0,0.25,-0.08333333333333333,1.0,-13.006999999999834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467894,2017-01-19T19:00:00+00:00,2017-01-19,Senegal,Zimbabwe,2,0,H,24.0,14.0,9.0,3.0,espn
25.0,0.56,0.2,0.24,1.88,1.56,0.92,0.64,1.7142857142857142,0.6428571428571429,1.3636363636363635,1.2727272727272727,1.8,1.3,0.9,1581.514,10.0,0.3,0.6,0.1,1.5,1.1,1.0,0.1,0.8,1.0,1.4,1.0,1.5,1.1,1.0,1531.876,15.0,0.3799999999999999,0.54,0.30000000000000004,49.63799999999992,1.0,1.0,0.0,2.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467893,2017-01-20T16:00:00+00:00,2017-01-20,Ivory Coast,Congo DR,2,2,D,13.0,6.0,5.0,2.0,espn
7.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,1.2857142857142858,-0.2857142857142857,1.3333333333333333,1.6666666666666667,0.75,1.0,0.6,1.0,1.2857142857142858,1473.155,8.0,0.125,0.25,0.625,0.625,0.625,1.25,-0.625,0.3333333333333333,1.6666666666666667,0.8,1.0,0.5,0.625,1.25,1444.743,-1.0,0.2321428571428571,0.3392857142857143,0.09999999999999998,28.412000000000035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467892,2017-01-20T19:00:00+00:00,2017-01-20,Morocco,Togo,3,1,H,15.0,12.0,5.0,4.0,espn
30.0,0.5,0.13333333333333333,0.36666666666666664,1.6333333333333333,1.2666666666666666,0.9333333333333333,0.3333333333333333,1.411764705882353,0.7647058823529411,1.0769230769230769,1.1538461538461537,1.5,1.4,1.0,1553.162,16.0,0.3125,0.4375,0.25,1.375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.2,1.0,1.1,1510.758,14.0,0.2583333333333333,0.3333333333333333,0.30000000000000004,42.403999999999996,4.0,0.5,0.0,-0.25,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467891,2017-01-21T16:00:00+00:00,2017-01-21,Ghana,Mali,1,0,H,7.0,14.0,2.0,3.0,espn
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1500.478,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1486.914,0.0,1.0,1.0,0.1,13.564000000000078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467890,2017-01-21T19:00:00+00:00,2017-01-21,Egypt,Uganda,1,0,H,13.0,2.0,3.0,0.0,espn
14.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.7142857142857143,1.5714285714285714,-0.8571428571428571,0.7777777777777778,1.8888888888888888,0.6,1.0,0.6,0.8,1.8,1427.366,9.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,1.6666666666666667,1.2222222222222223,0.8888888888888888,0.3333333333333333,1.125,1.0,2.0,0.0,1.5,1.2222222222222223,0.8888888888888888,1515.937,5.0,-0.9523809523809524,-1.1904761904761905,-0.9,-88.57099999999991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467889,2017-01-22T19:00:00+00:00,2017-01-22,Cameroon,Gabon,0,0,D,9.0,6.0,1.0,1.0,espn
2.0,0.0,0.5,0.5,0.5,1.0,1.5,-0.5,0.0,0.0,1.0,1.5,0.1,1.0,1.5,1482.211,14.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,1.0714285714285714,-0.21428571428571427,1.1428571428571428,0.8571428571428571,0.5714285714285714,1.2857142857142858,1.1,0.9,0.8,1458.648,-12.0,-0.3571428571428571,-0.2857142857142857,-1.0,23.563000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467888,2017-01-22T19:00:00+00:00,2017-01-22,Guinea-Bissau,Burkina Faso,0,2,A,18.0,7.0,3.0,1.0,espn
13.0,0.38461538461538464,0.23076923076923078,0.38461538461538464,1.3846153846153846,1.3076923076923077,1.2307692307692308,0.07692307692307693,1.2,1.6,1.375,1.0,1.3,1.2,1.2,1502.062,16.0,0.1875,0.25,0.5625,0.8125,1.125,1.4375,-0.3125,1.2857142857142858,1.5714285714285714,1.0,1.3333333333333333,1.1,1.6,1.6,1441.673,-3.0,0.5721153846153846,0.3894230769230769,0.19999999999999996,60.388999999999896,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467886,2017-01-23T19:00:00+00:00,2017-01-23,Senegal,Algeria,2,2,D,13.0,10.0,4.0,4.0,espn
2.0,0.0,0.5,0.5,0.5,1.0,2.0,-1.0,0.0,0.0,1.0,2.0,0.1,1.0,2.0,1481.109,18.0,0.2777777777777778,0.2777777777777778,0.4444444444444444,1.1111111111111112,1.0,1.4444444444444444,-0.4444444444444444,1.0,1.3333333333333333,1.0,1.5,1.2,1.0,1.4,1464.823,-16.0,-0.6111111111111112,-0.5555555555555556,-1.0999999999999999,16.28599999999983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467887,2017-01-23T19:00:00+00:00,2017-01-23,Zimbabwe,Tunisia,2,4,A,8.0,14.0,3.0,9.0,espn
8.0,0.25,0.375,0.375,1.125,1.25,1.25,0.0,1.75,1.5,0.75,1.0,0.9,1.25,1.25,1488.187,26.0,0.5384615384615384,0.23076923076923078,0.23076923076923078,1.8461538461538463,1.5769230769230769,0.9615384615384616,0.6153846153846154,1.7333333333333334,0.7333333333333333,1.3636363636363635,1.2727272727272727,1.6,1.3,1.0,1579.416,-18.0,-0.7211538461538463,-0.6153846153846154,-0.7000000000000001,-91.22900000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467885,2017-01-24T19:00:00+00:00,2017-01-24,Morocco,Ivory Coast,1,0,H,8.0,11.0,1.0,4.0,espn
9.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.6666666666666666,1.4444444444444444,-0.7777777777777778,0.3333333333333333,1.6666666666666667,0.8333333333333334,1.3333333333333333,0.5,0.6666666666666666,1.4444444444444444,1429.711,11.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,1.4545454545454546,1.1818181818181819,1.0909090909090908,0.09090909090909091,0.8,1.0,1.5,1.1666666666666667,1.5,1.1,1.0,1533.974,-2.0,-0.898989898989899,-0.8686868686868687,-1.0,-104.26299999999992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467884,2017-01-24T19:00:00+00:00,2017-01-24,Togo,Congo DR,1,3,A,6.0,17.0,3.0,6.0,espn
2.0,0.5,0.5,0.0,2.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.4,0.5,0.0,1514.685,31.0,0.5161290322580645,0.12903225806451613,0.3548387096774194,1.6774193548387097,1.2580645161290323,0.9032258064516129,0.3548387096774194,1.3888888888888888,0.7222222222222222,1.0769230769230769,1.1538461538461537,1.8,1.4,0.7,1566.151,-29.0,0.32258064516129026,0.14516129032258063,-1.4,-51.46600000000012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467882,2017-01-25T19:00:00+00:00,2017-01-25,Egypt,Ghana,1,0,H,7.0,11.0,1.0,2.0,espn
2.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1472.707,17.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,1.2941176470588236,0.9411764705882353,1.0,-0.058823529411764705,1.0,1.0,0.9,1.0,0.9,0.9,1.2,1497.769,-15.0,-1.2941176470588236,-0.9411764705882353,-0.9,-25.061999999999898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAF/Africa Cup of Nations,group-stage-2017,467883,2017-01-25T19:00:00+00:00,2017-01-25,Uganda,Mali,1,1,D,6.0,13.0,1.0,1.0,espn
15.0,0.2,0.4,0.4,1.0,0.9333333333333333,1.0,-0.06666666666666667,1.1428571428571428,0.8571428571428571,0.75,1.125,1.1,0.7,0.8,1476.124,19.0,0.3157894736842105,0.2631578947368421,0.42105263157894735,1.2105263157894737,1.1578947368421053,1.4736842105263157,-0.3157894736842105,1.0,1.3333333333333333,1.2307692307692308,1.5384615384615385,1.5,1.3,1.4,1481.958,-4.0,-0.21052631578947367,0.24912280701754386,-0.3999999999999999,-5.83400000000006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,quarterfinals,467881,2017-01-28T16:00:00+00:00,2017-01-28,Burkina Faso,Tunisia,2,0,H,12.0,11.0,2.0,3.0,espn
14.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,1.3571428571428572,1.3571428571428572,1.2857142857142858,0.07142857142857142,1.3333333333333333,1.6666666666666667,1.375,1.0,1.1,1.2,1.3,1499.518,15.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.7333333333333333,0.6666666666666666,1.4666666666666666,-0.8,0.7,1.7,0.6,1.0,0.7,0.7,1.6,1431.055,-1.0,0.6238095238095239,0.8714285714285714,0.40000000000000013,68.46299999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,quarterfinals,467880,2017-01-28T19:00:00+00:00,2017-01-28,Senegal,Cameroon,0,0,A,19.0,12.0,5.0,3.0,espn
12.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,1.5833333333333333,1.3333333333333333,1.0833333333333333,0.25,0.8,1.0,1.7142857142857142,1.1428571428571428,1.7,1.4,1.1,1545.572,32.0,0.5,0.125,0.375,1.625,1.21875,0.90625,0.3125,1.3888888888888888,0.7222222222222222,1.0,1.1428571428571428,1.8,1.3,0.6,1549.193,-20.0,-0.04166666666666674,-0.0625,-0.10000000000000009,-3.6210000000000946,1.0,0.0,1.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,quarterfinals,467879,2017-01-29T16:00:00+00:00,2017-01-29,Congo DR,Ghana,1,2,A,17.0,10.0,4.0,6.0,espn
3.0,0.6666666666666666,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.7,0.6666666666666666,0.0,1531.643,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.2222222222222223,1.1111111111111112,0.1111111111111111,1.6,1.2,0.75,1.0,1.2,1.2222222222222223,1.1111111111111112,1506.766,-6.0,1.0000000000000002,0.5555555555555556,-0.5,24.876999999999953,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,quarterfinals,467878,2017-01-29T19:00:00+00:00,2017-01-29,Egypt,Morocco,1,0,H,6.0,16.0,4.0,4.0,espn
16.0,0.25,0.375,0.375,1.125,1.0,0.9375,0.0625,1.25,0.75,0.75,1.125,1.3,0.9,0.8,1492.767,4.0,0.75,0.25,0.0,2.5,0.75,0.0,0.75,1.0,0.0,0.0,0.0,1.0,0.75,0.0,1545.37,12.0,-1.375,-0.6875,0.30000000000000004,-52.60299999999984,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,semifinals,467877,2017-02-01T19:00:00+00:00,2017-02-01,Burkina Faso,Egypt,1,1,A,24.0,7.0,9.0,2.0,espn
16.0,0.1875,0.3125,0.5,0.875,0.625,1.375,-0.75,0.7,1.7,0.5,0.8333333333333334,1.0,0.6,1.4,1448.715,33.0,0.5151515151515151,0.12121212121212122,0.36363636363636365,1.6666666666666667,1.2424242424242424,0.9090909090909091,0.3333333333333333,1.3888888888888888,0.7222222222222222,1.0666666666666667,1.1333333333333333,2.1,1.4,0.5,1563.823,-17.0,-0.7916666666666667,-1.0833333333333333,-1.1,-115.10800000000017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,semifinals,467876,2017-02-02T19:00:00+00:00,2017-02-02,Cameroon,Ghana,2,0,H,10.0,12.0,4.0,2.0,espn
17.0,0.23529411764705882,0.35294117647058826,0.4117647058823529,1.0588235294117647,1.0,0.9411764705882353,0.058823529411764705,1.2222222222222223,0.7777777777777778,0.75,1.125,1.0,0.9,0.9,1480.204,34.0,0.5,0.11764705882352941,0.38235294117647056,1.6176470588235294,1.2058823529411764,0.9411764705882353,0.2647058823529412,1.3888888888888888,0.7222222222222222,1.0,1.1875,2.1,1.3,0.5,1542.222,-17.0,-0.5588235294117647,-0.20588235294117646,-1.1,-62.01800000000003,1.0,0.0,1.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,third-place,467875,2017-02-04T19:00:00+00:00,2017-02-04,Burkina Faso,Ghana,1,0,H,12.0,18.0,4.0,2.0,espn
5.0,0.8,0.2,0.0,2.6,0.8,0.2,0.6,1.0,0.0,0.5,0.5,1.3,0.8,0.2,1557.933,17.0,0.23529411764705882,0.29411764705882354,0.47058823529411764,1.0,0.7058823529411765,1.2941176470588236,-0.5882352941176471,0.8181818181818182,1.5454545454545454,0.5,0.8333333333333334,1.3,0.8,1.3,1470.316,-12.0,1.6,1.188235294117647,0.0,87.61699999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CAF/Africa Cup of Nations,final,467874,2017-02-05T19:00:00+00:00,2017-02-05,Egypt,Cameroon,1,2,A,4.0,15.0,2.0,3.0,espn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,9.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.7777777777777778,-0.5555555555555556,0.5,0.5,0.0,1.0,0.7,0.2222222222222222,0.7777777777777778,1459.84,-9.0,-0.7777777777777778,0.5555555555555556,-0.7,40.16000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475846,2017-07-07T23:00:00+00:00,2017-07-07,French Guiana,Canada,2,4,A,10.0,11.0,5.0,5.0,espn
19.0,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.8421052631578947,0.8421052631578947,1.3157894736842106,-0.47368421052631576,0.4,1.2,1.3333333333333333,1.4444444444444444,0.7,0.6,1.7,1404.995,28.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,1.1428571428571428,1.3571428571428572,-0.21428571428571427,1.5,1.0833333333333333,0.875,1.5625,1.1,0.7,1.0,1484.246,-9.0,-0.3007518796992481,-0.2593984962406015,-0.40000000000000013,-79.2510000000002,2.0,0.5,0.5,0.5,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475847,2017-07-08T01:00:00+00:00,2017-07-08,Honduras,Costa Rica,0,1,A,15.0,9.0,3.0,2.0,espn
39.0,0.5128205128205128,0.1794871794871795,0.3076923076923077,1.7179487179487178,1.6923076923076923,1.1282051282051282,0.5641025641025641,1.7307692307692308,1.1923076923076923,1.6153846153846154,1.0,1.4,1.6,1.2,1576.618,20.0,0.35,0.4,0.25,1.45,1.4,1.35,0.05,1.8,1.0,1.0,1.7,0.8,1.0,1.8,1519.478,19.0,0.2679487179487179,0.514102564102564,0.5999999999999999,57.13999999999987,5.0,0.4,0.4,0.2,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475844,2017-07-08T20:30:00+00:00,2017-07-08,United States,Panama,1,1,D,12.0,12.0,4.0,6.0,espn
3.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.0,3.0,0.5,0.5,0.3,0.6666666666666666,1.3333333333333333,1485.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,3.0,1.0,-0.6666666666666666,0.3,-14.981999999999971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475845,2017-07-08T23:00:00+00:00,2017-07-08,Martinique,Nicaragua,2,0,H,19.0,17.0,11.0,4.0,espn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,16.0,0.4375,0.0625,0.5,1.375,0.9375,1.0625,-0.125,1.2857142857142858,0.8571428571428571,0.6666666666666666,1.2222222222222223,1.3,0.8,1.3,1490.326,-16.0,-1.375,0.125,-1.3,9.673999999999978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475843,2017-07-09T23:00:00+00:00,2017-07-09,Curacao,Jamaica,0,2,A,21.0,13.0,6.0,6.0,espn
41.0,0.4878048780487805,0.21951219512195122,0.2926829268292683,1.6829268292682926,1.7317073170731707,1.146341463414634,0.5853658536585366,1.7619047619047619,1.1428571428571428,1.7,1.15,2.1,2.2,1.5,1597.569,11.0,0.18181818181818182,0.45454545454545453,0.36363636363636365,1.0,1.1818181818181819,1.6363636363636365,-0.45454545454545453,2.25,0.75,0.5714285714285714,2.142857142857143,1.1,1.3,1.3,1467.027,30.0,0.6829268292682926,1.039911308203991,1.0,130.54199999999992,1.0,1.0,0.0,5.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475842,2017-07-10T01:00:00+00:00,2017-07-10,Mexico,El Salvador,3,1,H,16.0,12.0,7.0,4.0,espn
29.0,0.3103448275862069,0.27586206896551724,0.41379310344827586,1.206896551724138,1.1379310344827587,1.3103448275862069,-0.1724137931034483,1.5,1.0833333333333333,0.8823529411764706,1.4705882352941178,1.1,0.7,1.0,1495.715,10.0,0.2,0.4,0.4,1.0,0.6,0.9,-0.3,0.5,0.5,0.6666666666666666,1.1666666666666667,1.0,0.6,0.9,1478.092,19.0,0.2068965517241379,0.1275862068965517,0.10000000000000009,17.62299999999982,1.0,0.0,1.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475840,2017-07-11T23:30:00+00:00,2017-07-11,Costa Rica,Canada,1,1,D,20.0,10.0,10.0,1.0,espn
20.0,0.2,0.2,0.6,0.8,0.8,1.3,-0.5,0.36363636363636365,1.1818181818181819,1.3333333333333333,1.4444444444444444,0.4,0.5,1.8,1393.526,1.0,0.0,0.0,1.0,0.0,2.0,4.0,-2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,1481.748,19.0,0.8,1.5,0.4,-88.22199999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475841,2017-07-12T02:00:00+00:00,2017-07-12,Honduras,French Guiana,0,0,D,20.0,16.0,7.0,6.0,espn
21.0,0.3333333333333333,0.42857142857142855,0.23809523809523808,1.4285714285714286,1.380952380952381,1.3333333333333333,0.047619047619047616,1.8,1.0,1.0,1.6363636363636365,0.9,1.1,1.8,1521.888,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1482.927,20.0,1.4285714285714286,2.0476190476190474,0.9,38.96100000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475839,2017-07-12T22:30:00+00:00,2017-07-12,Panama,Nicaragua,2,1,H,13.0,11.0,5.0,4.0,espn
40.0,0.5,0.2,0.3,1.7,1.675,1.125,0.55,1.7037037037037037,1.1851851851851851,1.6153846153846154,1.0,1.4,1.6,1.2,1574.208,4.0,0.5,0.0,0.5,1.5,1.0,1.0,0.0,1.5,1.5,0.5,0.5,0.6,1.0,1.0,1502.091,36.0,0.19999999999999996,0.55,0.7999999999999999,72.11700000000019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475838,2017-07-13T01:00:00+00:00,2017-07-13,United States,Martinique,3,2,H,21.0,13.0,10.0,5.0,espn
12.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.1666666666666667,1.75,-0.5833333333333334,2.25,0.75,0.625,2.25,1.0,1.3,1.5,1456.535,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1483.176,11.0,0.9166666666666666,1.4166666666666665,1.0,-26.64099999999985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CONCACAF/Gold Cup,group-stage-2017,475836,2017-07-14T00:00:00+00:00,2017-07-14,El Salvador,Curacao,2,0,H,17.0,13.0,9.0,4.0,espn
